ID_LAT_LON_YEAR_WEEK,emission
ID_-0.598_29.102_2022_12,40.515854
ID_-0.598_29.102_2022_13,75.191025
ID_-0.598_29.102_2022_14,58.231064
ID_-0.598_29.102_2022_15,94.56908
ID_-0.598_29.102_2022_16,75.122314
ID_-0.598_29.102_2022_17,66.97658
ID_-0.598_29.102_2022_18,28.694338
ID_-0.598_29.102_2022_19,70.693085
ID_-0.598_29.102_2022_20,61.95703
ID_-0.598_29.102_2022_21,5.671957
ID_-0.598_29.102_2022_22,62.11336
ID_-0.598_29.102_2022_23,97.964806
ID_-0.598_29.102_2022_24,81.16125
ID_-0.598_29.102_2022_25,79.46163
ID_-0.598_29.102_2022_26,93.52912
ID_-0.598_29.102_2022_27,77.87413
ID_-0.598_29.102_2022_28,52.390427
ID_-0.598_29.102_2022_29,101.72257
ID_-0.598_29.102_2022_30,99.07288
ID_-0.598_29.102_2022_31,85.65292
ID_-0.598_29.102_2022_32,73.21478
ID_-0.598_29.102_2022_33,42.086777
ID_-0.598_29.102_2022_34,34.229202
ID_-0.598_29.102_2022_35,93.28207
ID_-0.598_29.102_2022_36,72.93618
ID_-0.598_29.102_2022_37,35.486656
ID_-0.598_29.102_2022_38,44.650402
ID_-0.598_29.102_2022_39,49.345577
ID_-0.598_29.102_2022_40,55.946053
ID_-0.598_29.102_2022_41,22.535444
ID_-0.598_29.102_2022_42,73.13525
ID_-0.598_29.102_2022_43,91.58125
ID_-0.598_29.102_2022_44,47.055595
ID_-0.598_29.102_2022_45,78.13283
ID_-0.598_29.102_2022_46,74.70986
ID_-0.598_29.102_2022_47,94.721405
ID_-0.598_29.102_2022_48,110.8575
ID_-0.604_29.896_2022_00,67.416504
ID_-0.604_29.896_2022_01,69.46022
ID_-0.604_29.896_2022_02,23.250097
ID_-0.604_29.896_2022_03,59.98598
ID_-0.604_29.896_2022_04,36.288
ID_-0.604_29.896_2022_05,34.254566
ID_-0.604_29.896_2022_06,67.82006
ID_-0.604_29.896_2022_07,45.377506
ID_-0.604_29.896_2022_08,66.631775
ID_-0.604_29.896_2022_09,70.144035
ID_-0.604_29.896_2022_10,42.273045
ID_-0.604_29.896_2022_11,69.40377
ID_-0.604_29.896_2022_12,84.85166
ID_-0.604_29.896_2022_13,94.11785
ID_-0.604_29.896_2022_14,82.326
ID_-0.604_29.896_2022_15,43.7121
ID_-0.604_29.896_2022_16,69.10633
ID_-0.604_29.896_2022_17,19.188276
ID_-0.604_29.896_2022_18,59.00342
ID_-0.604_29.896_2022_19,59.948425
ID_-0.604_29.896_2022_20,87.26127
ID_-0.604_29.896_2022_21,38.107407
ID_-0.604_29.896_2022_22,35.232044
ID_-0.604_29.896_2022_23,38.053333
ID_-0.604_29.896_2022_24,78.26765
ID_-0.604_29.896_2022_25,51.203346
ID_-0.604_29.896_2022_26,88.106064
ID_-0.604_29.896_2022_27,79.51048
ID_-0.604_29.896_2022_28,72.06403
ID_-0.604_29.896_2022_29,88.31254
ID_-0.604_29.896_2022_30,34.12095
ID_-0.604_29.896_2022_31,21.728792
ID_-0.604_29.896_2022_32,19.795835
ID_-0.604_29.896_2022_33,35.81734
ID_-0.604_29.896_2022_34,36.892616
ID_-0.604_29.896_2022_35,77.27273
ID_-0.604_29.896_2022_36,68.9563
ID_-0.604_29.896_2022_37,57.1977
ID_-0.604_29.896_2022_38,29.469069
ID_-0.604_29.896_2022_39,64.27284
ID_-0.604_29.896_2022_40,62.429886
ID_-0.604_29.896_2022_41,46.68444
ID_-0.604_29.896_2022_42,63.37282
ID_-0.604_29.896_2022_43,48.339237
ID_-0.604_29.896_2022_44,27.823252
ID_-0.604_29.896_2022_45,42.518913
ID_-0.604_29.896_2022_46,66.617165
ID_-0.604_29.896_2022_47,79.665016
ID_-0.604_29.896_2022_48,88.90633
ID_-0.615_30.885_2022_00,93.65023
ID_-0.615_30.885_2022_01,57.26136
ID_-0.615_30.885_2022_02,57.400818
ID_-0.615_30.885_2022_03,89.09594
ID_-0.615_30.885_2022_04,78.01665
ID_-0.615_30.885_2022_05,77.83633
ID_-0.615_30.885_2022_06,42.82667
ID_-0.615_30.885_2022_07,80.99721
ID_-0.615_30.885_2022_08,71.95045
ID_-0.615_30.885_2022_09,92.489395
ID_-0.615_30.885_2022_10,80.25157
ID_-0.615_30.885_2022_11,102.90796
ID_-0.615_30.885_2022_12,91.668076
ID_-0.615_30.885_2022_13,123.14093
ID_-0.615_30.885_2022_14,83.077156
ID_-0.615_30.885_2022_15,72.85492
ID_-0.615_30.885_2022_16,84.76186
ID_-0.615_30.885_2022_17,69.96968
ID_-0.615_30.885_2022_18,82.461365
ID_-0.615_30.885_2022_19,44.60572
ID_-0.615_30.885_2022_20,13.129362
ID_-0.615_30.885_2022_21,51.912457
ID_-0.615_30.885_2022_22,45.0512
ID_-0.615_30.885_2022_23,83.43565
ID_-0.615_30.885_2022_24,62.184746
ID_-0.615_30.885_2022_25,39.30066
ID_-0.615_30.885_2022_26,96.43364
ID_-0.615_30.885_2022_27,63.499702
ID_-0.615_30.885_2022_28,49.16799
ID_-0.615_30.885_2022_29,83.184074
ID_-0.615_30.885_2022_30,58.90087
ID_-0.615_30.885_2022_31,43.388172
ID_-0.615_30.885_2022_32,55.15535
ID_-0.615_30.885_2022_33,86.50424
ID_-0.615_30.885_2022_34,54.473576
ID_-0.615_30.885_2022_35,56.29583
ID_-0.615_30.885_2022_36,81.576675
ID_-0.615_30.885_2022_37,61.411747
ID_-0.615_30.885_2022_38,85.026985
ID_-0.615_30.885_2022_39,57.96902
ID_-0.615_30.885_2022_40,93.6322
ID_-0.615_30.885_2022_41,48.580727
ID_-0.615_30.885_2022_42,74.92349
ID_-0.615_30.885_2022_43,91.93831
ID_-0.615_30.885_2022_44,78.86647
ID_-0.615_30.885_2022_45,81.19406
ID_-0.615_30.885_2022_46,112.197266
ID_-0.615_30.885_2022_47,103.69458
ID_-0.615_30.885_2022_48,93.892685
ID_-0.627_29.773_2022_00,52.373295
ID_-0.627_29.773_2022_01,53.860107
ID_-0.627_29.773_2022_02,39.584274
ID_-0.627_29.773_2022_03,70.67887
ID_-0.627_29.773_2022_04,43.908478
ID_-0.627_29.773_2022_05,42.71553
ID_-0.627_29.773_2022_06,66.19418
ID_-0.627_29.773_2022_07,45.735672
ID_-0.627_29.773_2022_08,49.395176
ID_-0.627_29.773_2022_09,65.36601
ID_-0.627_29.773_2022_10,45.685284
ID_-0.627_29.773_2022_11,76.557014
ID_-0.627_29.773_2022_12,103.84723
ID_-0.627_29.773_2022_13,88.32428
ID_-0.627_29.773_2022_14,73.261086
ID_-0.627_29.773_2022_15,53.13368
ID_-0.627_29.773_2022_16,64.61742
ID_-0.627_29.773_2022_17,48.114548
ID_-0.627_29.773_2022_18,41.312157
ID_-0.627_29.773_2022_19,52.846344
ID_-0.627_29.773_2022_20,42.191574
ID_-0.627_29.773_2022_21,19.265097
ID_-0.627_29.773_2022_22,38.20708
ID_-0.627_29.773_2022_23,30.51232
ID_-0.627_29.773_2022_24,103.645004
ID_-0.627_29.773_2022_25,84.10497
ID_-0.627_29.773_2022_26,97.49516
ID_-0.627_29.773_2022_27,98.28004
ID_-0.627_29.773_2022_28,64.11731
ID_-0.627_29.773_2022_29,56.86674
ID_-0.627_29.773_2022_30,88.15218
ID_-0.627_29.773_2022_31,24.092012
ID_-0.627_29.773_2022_32,63.401207
ID_-0.627_29.773_2022_33,37.137497
ID_-0.627_29.773_2022_34,31.653505
ID_-0.627_29.773_2022_35,68.86838
ID_-0.627_29.773_2022_36,90.73092
ID_-0.627_29.773_2022_37,37.824623
ID_-0.627_29.773_2022_38,41.074738
ID_-0.627_29.773_2022_39,96.332535
ID_-0.627_29.773_2022_40,58.948242
ID_-0.627_29.773_2022_41,74.89487
ID_-0.627_29.773_2022_42,92.25765
ID_-0.627_29.773_2022_43,87.962555
ID_-0.627_29.773_2022_44,83.17612
ID_-0.627_29.773_2022_45,119.062996
ID_-0.627_29.773_2022_46,56.1455
ID_-0.627_29.773_2022_47,72.52099
ID_-0.627_29.773_2022_48,133.43517
ID_-0.637_30.763_2022_00,83.37239
ID_-0.637_30.763_2022_01,62.212093
ID_-0.637_30.763_2022_02,43.68944
ID_-0.637_30.763_2022_03,117.80852
ID_-0.637_30.763_2022_04,56.2246
ID_-0.637_30.763_2022_05,51.974384
ID_-0.637_30.763_2022_06,93.9027
ID_-0.637_30.763_2022_07,82.23802
ID_-0.637_30.763_2022_08,77.96148
ID_-0.637_30.763_2022_09,88.807236
ID_-0.637_30.763_2022_10,56.50705
ID_-0.637_30.763_2022_11,89.16126
ID_-0.637_30.763_2022_12,88.510475
ID_-0.637_30.763_2022_13,87.242165
ID_-0.637_30.763_2022_14,94.31081
ID_-0.637_30.763_2022_15,89.19847
ID_-0.637_30.763_2022_16,102.519875
ID_-0.637_30.763_2022_17,105.77513
ID_-0.637_30.763_2022_18,58.54409
ID_-0.637_30.763_2022_19,71.59944
ID_-0.637_30.763_2022_20,35.786766
ID_-0.637_30.763_2022_21,60.79826
ID_-0.637_30.763_2022_22,41.77247
ID_-0.637_30.763_2022_23,69.61171
ID_-0.637_30.763_2022_24,65.39046
ID_-0.637_30.763_2022_25,84.93163
ID_-0.637_30.763_2022_26,104.73892
ID_-0.637_30.763_2022_27,86.40161
ID_-0.637_30.763_2022_28,109.35348
ID_-0.637_30.763_2022_29,94.46963
ID_-0.637_30.763_2022_30,72.66501
ID_-0.637_30.763_2022_31,62.55033
ID_-0.637_30.763_2022_32,26.348848
ID_-0.637_30.763_2022_33,76.075386
ID_-0.637_30.763_2022_34,30.882483
ID_-0.637_30.763_2022_35,77.99174
ID_-0.637_30.763_2022_36,83.97671
ID_-0.637_30.763_2022_37,51.623383
ID_-0.637_30.763_2022_38,64.90209
ID_-0.637_30.763_2022_39,75.902084
ID_-0.637_30.763_2022_40,90.95295
ID_-0.637_30.763_2022_41,67.983116
ID_-0.637_30.763_2022_42,65.87865
ID_-0.637_30.763_2022_43,36.851814
ID_-0.637_30.763_2022_44,87.2227
ID_-0.637_30.763_2022_45,65.09853
ID_-0.637_30.763_2022_46,67.956856
ID_-0.637_30.763_2022_47,80.50484
ID_-0.637_30.763_2022_48,82.03391
ID_-0.653_30.447_2022_00,75.28692
ID_-0.653_30.447_2022_01,60.765926
ID_-0.653_30.447_2022_02,24.809328
ID_-0.653_30.447_2022_03,54.203217
ID_-0.653_30.447_2022_04,51.708786
ID_-0.653_30.447_2022_05,64.922165
ID_-0.653_30.447_2022_06,78.927795
ID_-0.653_30.447_2022_07,75.38739
ID_-0.653_30.447_2022_08,66.28034
ID_-0.653_30.447_2022_09,70.31389
ID_-0.653_30.447_2022_10,75.242744
ID_-0.653_30.447_2022_11,99.93603
ID_-0.653_30.447_2022_12,108.3823
ID_-0.653_30.447_2022_13,92.22877
ID_-0.653_30.447_2022_14,82.55867
ID_-0.653_30.447_2022_15,34.657475
ID_-0.653_30.447_2022_16,89.25846
ID_-0.653_30.447_2022_17,68.26728
ID_-0.653_30.447_2022_18,20.187983
ID_-0.653_30.447_2022_19,61.863735
ID_-0.653_30.447_2022_20,37.888565
ID_-0.653_30.447_2022_21,22.649557
ID_-0.653_30.447_2022_22,38.75547
ID_-0.653_30.447_2022_23,36.47035
ID_-0.653_30.447_2022_24,74.81168
ID_-0.653_30.447_2022_25,68.999725
ID_-0.653_30.447_2022_26,85.51996
ID_-0.653_30.447_2022_27,60.418537
ID_-0.653_30.447_2022_28,86.24141
ID_-0.653_30.447_2022_29,46.816116
ID_-0.653_30.447_2022_30,70.56751
ID_-0.653_30.447_2022_31,38.20919
ID_-0.653_30.447_2022_32,48.522556
ID_-0.653_30.447_2022_33,50.73716
ID_-0.653_30.447_2022_34,27.730116
ID_-0.653_30.447_2022_35,59.840904
ID_-0.653_30.447_2022_36,69.66564
ID_-0.653_30.447_2022_37,25.268538
ID_-0.653_30.447_2022_38,63.261127
ID_-0.653_30.447_2022_39,77.85804
ID_-0.653_30.447_2022_40,49.814617
ID_-0.653_30.447_2022_41,53.413074
ID_-0.653_30.447_2022_42,77.00368
ID_-0.653_30.447_2022_43,46.37276
ID_-0.653_30.447_2022_44,38.36042
ID_-0.653_30.447_2022_45,74.39525
ID_-0.653_30.447_2022_46,90.45262
ID_-0.653_30.447_2022_47,64.786125
ID_-0.653_30.447_2022_48,50.685
ID_-0.659_30.341_2022_00,79.19635
ID_-0.659_30.341_2022_01,78.585495
ID_-0.659_30.341_2022_02,21.809301
ID_-0.659_30.341_2022_03,54.360023
ID_-0.659_30.341_2022_04,48.225014
ID_-0.659_30.341_2022_05,58.35939
ID_-0.659_30.341_2022_06,102.313774
ID_-0.659_30.341_2022_07,88.77901
ID_-0.659_30.341_2022_08,77.3778
ID_-0.659_30.341_2022_09,73.08327
ID_-0.659_30.341_2022_10,82.89321
ID_-0.659_30.341_2022_11,101.429855
ID_-0.659_30.341_2022_12,101.86726
ID_-0.659_30.341_2022_13,120.878426
ID_-0.659_30.341_2022_14,99.84871
ID_-0.659_30.341_2022_15,78.57548
ID_-0.659_30.341_2022_16,82.24749
ID_-0.659_30.341_2022_17,83.28266
ID_-0.659_30.341_2022_18,47.447533
ID_-0.659_30.341_2022_19,76.88507
ID_-0.659_30.341_2022_20,32.943863
ID_-0.659_30.341_2022_21,30.269777
ID_-0.659_30.341_2022_22,78.261375
ID_-0.659_30.341_2022_23,108.738846
ID_-0.659_30.341_2022_24,91.44741
ID_-0.659_30.341_2022_25,105.58362
ID_-0.659_30.341_2022_26,129.09239
ID_-0.659_30.341_2022_27,94.783394
ID_-0.659_30.341_2022_28,114.39807
ID_-0.659_30.341_2022_29,41.349518
ID_-0.659_30.341_2022_30,68.86781
ID_-0.659_30.341_2022_31,53.60948
ID_-0.659_30.341_2022_32,52.52823
ID_-0.659_30.341_2022_33,46.960262
ID_-0.659_30.341_2022_34,16.96842
ID_-0.659_30.341_2022_35,73.409515
ID_-0.659_30.341_2022_36,71.78171
ID_-0.659_30.341_2022_37,48.93758
ID_-0.659_30.341_2022_38,52.008244
ID_-0.659_30.341_2022_39,47.463596
ID_-0.659_30.341_2022_40,45.687263
ID_-0.659_30.341_2022_41,45.839348
ID_-0.659_30.341_2022_42,87.62888
ID_-0.659_30.341_2022_43,67.92942
ID_-0.659_30.341_2022_44,46.764904
ID_-0.659_30.341_2022_45,84.04731
ID_-0.659_30.341_2022_46,89.37595
ID_-0.659_30.341_2022_47,74.165306
ID_-0.659_30.341_2022_48,54.22382
ID_-0.667_30.433_2022_00,71.33649
ID_-0.667_30.433_2022_01,40.162533
ID_-0.667_30.433_2022_02,39.378597
ID_-0.667_30.433_2022_03,75.84109
ID_-0.667_30.433_2022_04,55.724464
ID_-0.667_30.433_2022_05,62.113235
ID_-0.667_30.433_2022_06,100.44958
ID_-0.667_30.433_2022_07,79.066216
ID_-0.667_30.433_2022_08,86.38112
ID_-0.667_30.433_2022_09,77.98687
ID_-0.667_30.433_2022_10,72.14962
ID_-0.667_30.433_2022_11,84.26348
ID_-0.667_30.433_2022_12,89.32371
ID_-0.667_30.433_2022_13,110.58623
ID_-0.667_30.433_2022_14,81.32135
ID_-0.667_30.433_2022_15,69.96393
ID_-0.667_30.433_2022_16,90.173874
ID_-0.667_30.433_2022_17,96.24126
ID_-0.667_30.433_2022_18,50.255096
ID_-0.667_30.433_2022_19,95.04054
ID_-0.667_30.433_2022_20,59.904224
ID_-0.667_30.433_2022_21,42.9594
ID_-0.667_30.433_2022_22,89.415665
ID_-0.667_30.433_2022_23,67.245056
ID_-0.667_30.433_2022_24,113.00018
ID_-0.667_30.433_2022_25,72.76123
ID_-0.667_30.433_2022_26,123.09405
ID_-0.667_30.433_2022_27,82.39672
ID_-0.667_30.433_2022_28,107.77284
ID_-0.667_30.433_2022_29,53.93157
ID_-0.667_30.433_2022_30,67.40912
ID_-0.667_30.433_2022_31,47.84565
ID_-0.667_30.433_2022_32,60.47573
ID_-0.667_30.433_2022_33,52.961082
ID_-0.667_30.433_2022_34,28.76589
ID_-0.667_30.433_2022_35,81.30739
ID_-0.667_30.433_2022_36,65.553535
ID_-0.667_30.433_2022_37,29.342722
ID_-0.667_30.433_2022_38,32.15479
ID_-0.667_30.433_2022_39,65.14555
ID_-0.667_30.433_2022_40,81.60803
ID_-0.667_30.433_2022_41,52.16057
ID_-0.667_30.433_2022_42,69.96517
ID_-0.667_30.433_2022_43,37.124435
ID_-0.667_30.433_2022_44,51.467613
ID_-0.667_30.433_2022_45,74.123314
ID_-0.667_30.433_2022_46,58.5054
ID_-0.667_30.433_2022_47,63.944855
ID_-0.667_30.433_2022_48,67.7272
ID_-0.677_29.623_2022_00,110.35008
ID_-0.677_29.623_2022_01,58.36395
ID_-0.677_29.623_2022_02,29.656996
ID_-0.677_29.623_2022_03,57.734676
ID_-0.677_29.623_2022_04,50.115963
ID_-0.677_29.623_2022_05,17.609495
ID_-0.677_29.623_2022_06,58.37474
ID_-0.677_29.623_2022_07,61.789932
ID_-0.677_29.623_2022_08,-18.578363
ID_-0.677_29.623_2022_09,30.02836
ID_-0.677_29.623_2022_10,20.01787
ID_-0.677_29.623_2022_11,25.552896
ID_-0.677_29.623_2022_12,64.31422
ID_-0.677_29.623_2022_13,76.29613
ID_-0.677_29.623_2022_14,52.721363
ID_-0.677_29.623_2022_15,58.486824
ID_-0.677_29.623_2022_16,63.636982
ID_-0.677_29.623_2022_17,54.81674
ID_-0.677_29.623_2022_18,25.569788
ID_-0.677_29.623_2022_19,41.98694
ID_-0.677_29.623_2022_20,39.47853
ID_-0.677_29.623_2022_21,22.311155
ID_-0.677_29.623_2022_22,53.370094
ID_-0.677_29.623_2022_23,85.95763
ID_-0.677_29.623_2022_24,71.74683
ID_-0.677_29.623_2022_25,72.02765
ID_-0.677_29.623_2022_26,69.31136
ID_-0.677_29.623_2022_27,69.36064
ID_-0.677_29.623_2022_28,51.320053
ID_-0.677_29.623_2022_29,19.942633
ID_-0.677_29.623_2022_30,52.19558
ID_-0.677_29.623_2022_31,73.37487
ID_-0.677_29.623_2022_32,31.65455
ID_-0.677_29.623_2022_33,66.83169
ID_-0.677_29.623_2022_34,28.102331
ID_-0.677_29.623_2022_35,104.08177
ID_-0.677_29.623_2022_36,72.46099
ID_-0.677_29.623_2022_37,17.053541
ID_-0.677_29.623_2022_38,83.91155
ID_-0.677_29.623_2022_39,74.11889
ID_-0.677_29.623_2022_40,52.6791
ID_-0.677_29.623_2022_41,63.112064
ID_-0.677_29.623_2022_42,78.87201
ID_-0.677_29.623_2022_43,91.107704
ID_-0.677_29.623_2022_44,44.966164
ID_-0.677_29.623_2022_45,84.347336
