ID_LAT_LON_YEAR_WEEK,emission
ID_-0.528_29.472_2022_27,74.177216
ID_-0.528_29.472_2022_28,60.396267
ID_-0.528_29.472_2022_29,66.38912
ID_-0.528_29.472_2022_30,81.329796
ID_-0.528_29.472_2022_31,81.98554
ID_-0.528_29.472_2022_32,57.82398
ID_-0.528_29.472_2022_33,43.73305
ID_-0.528_29.472_2022_34,42.956196
ID_-0.528_29.472_2022_35,89.13744
ID_-0.528_29.472_2022_36,80.966255
ID_-0.528_29.472_2022_37,45.419662
ID_-0.528_29.472_2022_38,50.91708
ID_-0.528_29.472_2022_39,83.40152
ID_-0.528_29.472_2022_40,55.37488
ID_-0.528_29.472_2022_41,45.208138
ID_-0.528_29.472_2022_42,76.07028
ID_-0.528_29.472_2022_43,98.43005
ID_-0.528_29.472_2022_44,27.754496
ID_-0.528_29.472_2022_45,110.86901
ID_-0.528_29.472_2022_46,84.63449
ID_-0.528_29.472_2022_47,77.967766
ID_-0.528_29.472_2022_48,95.90554
ID_-0.547_29.653_2022_00,36.818657
ID_-0.547_29.653_2022_01,48.620876
ID_-0.547_29.653_2022_02,25.497702
ID_-0.547_29.653_2022_03,29.380835
ID_-0.547_29.653_2022_04,36.50773
ID_-0.547_29.653_2022_05,34.581036
ID_-0.547_29.653_2022_06,18.620821
ID_-0.547_29.653_2022_07,43.991737
ID_-0.547_29.653_2022_08,20.932161
ID_-0.547_29.653_2022_09,35.082134
ID_-0.547_29.653_2022_10,10.692282
ID_-0.547_29.653_2022_11,54.27768
ID_-0.547_29.653_2022_12,46.466488
ID_-0.547_29.653_2022_13,62.457207
ID_-0.547_29.653_2022_14,75.06609
ID_-0.547_29.653_2022_15,55.045864
ID_-0.547_29.653_2022_16,81.09308
ID_-0.547_29.653_2022_17,69.97089
ID_-0.547_29.653_2022_18,79.02973
ID_-0.547_29.653_2022_19,66.60639
ID_-0.547_29.653_2022_20,76.06399
ID_-0.547_29.653_2022_21,68.72418
ID_-0.547_29.653_2022_22,83.40902
ID_-0.547_29.653_2022_23,80.68699
ID_-0.547_29.653_2022_24,61.11891
ID_-0.547_29.653_2022_25,11.197264
ID_-0.547_29.653_2022_26,55.258408
ID_-0.547_29.653_2022_27,40.769848
ID_-0.547_29.653_2022_28,14.453054
ID_-0.547_29.653_2022_29,25.992125
ID_-0.547_29.653_2022_30,57.396267
ID_-0.547_29.653_2022_31,56.859528
ID_-0.547_29.653_2022_32,54.4058
ID_-0.547_29.653_2022_33,51.602665
ID_-0.547_29.653_2022_34,37.827824
ID_-0.547_29.653_2022_35,97.68203
ID_-0.547_29.653_2022_36,66.908905
ID_-0.547_29.653_2022_37,64.77246
ID_-0.547_29.653_2022_38,53.87426
ID_-0.547_29.653_2022_39,61.629406
ID_-0.547_29.653_2022_40,76.492386
ID_-0.547_29.653_2022_41,92.37867
ID_-0.547_29.653_2022_42,77.82073
ID_-0.547_29.653_2022_43,71.12503
ID_-0.547_29.653_2022_44,58.260677
ID_-0.547_29.653_2022_45,76.476494
ID_-0.547_29.653_2022_46,74.86087
ID_-0.547_29.653_2022_47,96.77921
ID_-0.547_29.653_2022_48,106.77341
ID_-0.569_30.031_2022_00,42.03288
ID_-0.569_30.031_2022_01,36.811867
ID_-0.569_30.031_2022_02,45.10729
ID_-0.569_30.031_2022_03,66.77714
ID_-0.569_30.031_2022_04,37.53502
ID_-0.569_30.031_2022_05,85.216896
ID_-0.569_30.031_2022_06,77.30984
ID_-0.569_30.031_2022_07,52.188873
ID_-0.569_30.031_2022_08,42.428864
ID_-0.569_30.031_2022_09,73.44898
ID_-0.569_30.031_2022_10,75.43947
ID_-0.569_30.031_2022_11,68.91458
ID_-0.569_30.031_2022_12,68.17614
ID_-0.569_30.031_2022_13,87.08749
ID_-0.569_30.031_2022_14,64.92057
ID_-0.569_30.031_2022_15,93.831535
ID_-0.569_30.031_2022_16,75.199905
ID_-0.569_30.031_2022_17,43.342735
ID_-0.569_30.031_2022_18,61.026104
ID_-0.569_30.031_2022_19,43.377113
ID_-0.569_30.031_2022_20,82.5034
ID_-0.569_30.031_2022_21,75.10103
ID_-0.569_30.031_2022_22,45.441746
ID_-0.569_30.031_2022_23,45.830948
ID_-0.569_30.031_2022_24,72.92335
ID_-0.569_30.031_2022_25,50.630505
ID_-0.569_30.031_2022_26,77.56569
ID_-0.569_30.031_2022_27,74.618286
ID_-0.569_30.031_2022_28,51.039463
ID_-0.569_30.031_2022_29,44.34902
ID_-0.569_30.031_2022_30,37.496365
ID_-0.569_30.031_2022_31,47.94839
ID_-0.569_30.031_2022_32,50.30764
ID_-0.569_30.031_2022_33,101.11013
ID_-0.569_30.031_2022_34,47.05647
ID_-0.569_30.031_2022_35,73.310265
ID_-0.569_30.031_2022_36,87.50736
ID_-0.569_30.031_2022_37,34.273823
ID_-0.569_30.031_2022_38,31.411268
ID_-0.569_30.031_2022_39,26.759283
ID_-0.569_30.031_2022_40,69.31317
ID_-0.569_30.031_2022_41,45.75478
ID_-0.569_30.031_2022_42,54.519085
ID_-0.569_30.031_2022_43,76.019806
ID_-0.569_30.031_2022_44,71.922874
ID_-0.569_30.031_2022_45,76.513535
ID_-0.569_30.031_2022_46,83.01555
ID_-0.569_30.031_2022_47,82.5575
ID_-0.569_30.031_2022_48,63.03393
ID_-0.598_29.102_2022_00,58.719532
ID_-0.598_29.102_2022_01,42.82941
ID_-0.598_29.102_2022_02,27.098799
ID_-0.598_29.102_2022_03,51.80701
ID_-0.598_29.102_2022_04,65.34705
ID_-0.598_29.102_2022_05,73.82471
ID_-0.598_29.102_2022_06,36.85798
ID_-0.598_29.102_2022_07,75.51728
ID_-0.598_29.102_2022_08,46.171803
ID_-0.598_29.102_2022_09,77.05531
ID_-0.598_29.102_2022_10,65.33104
ID_-0.598_29.102_2022_11,54.92426
ID_-0.598_29.102_2022_12,31.954775
ID_-0.598_29.102_2022_13,72.073006
ID_-0.598_29.102_2022_14,68.52456
ID_-0.598_29.102_2022_15,95.856094
ID_-0.598_29.102_2022_16,94.804855
ID_-0.598_29.102_2022_17,66.89252
ID_-0.598_29.102_2022_18,68.00633
ID_-0.598_29.102_2022_19,97.92725
ID_-0.598_29.102_2022_20,89.7253
ID_-0.598_29.102_2022_21,46.64552
ID_-0.598_29.102_2022_22,100.02412
ID_-0.598_29.102_2022_23,99.59597
ID_-0.598_29.102_2022_24,93.41097
ID_-0.598_29.102_2022_25,83.365074
ID_-0.598_29.102_2022_26,84.49682
ID_-0.598_29.102_2022_27,81.920204
ID_-0.598_29.102_2022_28,51.15808
ID_-0.598_29.102_2022_29,89.3345
ID_-0.598_29.102_2022_30,100.12497
ID_-0.598_29.102_2022_31,72.726585
ID_-0.598_29.102_2022_32,83.4703
ID_-0.598_29.102_2022_33,53.248253
ID_-0.598_29.102_2022_34,53.71779
ID_-0.598_29.102_2022_35,95.09931
ID_-0.598_29.102_2022_36,80.41925
ID_-0.598_29.102_2022_37,43.795094
ID_-0.598_29.102_2022_38,51.098415
ID_-0.598_29.102_2022_39,46.83431
ID_-0.598_29.102_2022_40,67.075424
ID_-0.598_29.102_2022_41,9.632391
ID_-0.598_29.102_2022_42,57.367207
ID_-0.598_29.102_2022_43,106.37384
ID_-0.598_29.102_2022_44,46.790245
ID_-0.598_29.102_2022_45,75.641525
ID_-0.598_29.102_2022_46,107.06612
ID_-0.598_29.102_2022_47,100.6934
ID_-0.598_29.102_2022_48,92.43465
ID_-0.604_29.896_2022_00,42.326202
ID_-0.604_29.896_2022_01,73.80665
ID_-0.604_29.896_2022_02,67.95707
ID_-0.604_29.896_2022_03,63.150482
ID_-0.604_29.896_2022_04,38.089924
ID_-0.604_29.896_2022_05,77.18726
ID_-0.604_29.896_2022_06,54.79306
ID_-0.604_29.896_2022_07,38.710102
ID_-0.604_29.896_2022_08,40.738625
ID_-0.604_29.896_2022_09,75.88483
ID_-0.604_29.896_2022_10,51.13244
ID_-0.604_29.896_2022_11,77.466095
ID_-0.604_29.896_2022_12,83.88074
ID_-0.604_29.896_2022_13,74.20964
ID_-0.604_29.896_2022_14,72.42011
ID_-0.604_29.896_2022_15,73.78249
ID_-0.604_29.896_2022_16,82.077576
ID_-0.604_29.896_2022_17,30.162092
ID_-0.604_29.896_2022_18,123.11364
ID_-0.604_29.896_2022_19,67.38119
ID_-0.604_29.896_2022_20,111.751564
ID_-0.604_29.896_2022_21,65.31973
ID_-0.604_29.896_2022_22,59.547066
ID_-0.604_29.896_2022_23,65.850464
ID_-0.604_29.896_2022_24,84.85994
ID_-0.604_29.896_2022_25,30.952276
ID_-0.604_29.896_2022_26,75.10569
ID_-0.604_29.896_2022_27,81.20746
ID_-0.604_29.896_2022_28,64.813515
ID_-0.604_29.896_2022_29,79.3326
ID_-0.604_29.896_2022_30,81.8997
ID_-0.604_29.896_2022_31,52.92127
ID_-0.604_29.896_2022_32,35.81733
ID_-0.604_29.896_2022_33,41.244083
ID_-0.604_29.896_2022_34,72.16949
ID_-0.604_29.896_2022_35,85.3736
ID_-0.604_29.896_2022_36,76.27099
ID_-0.604_29.896_2022_37,56.162113
ID_-0.604_29.896_2022_38,22.704767
ID_-0.604_29.896_2022_39,61.952164
ID_-0.604_29.896_2022_40,65.55947
ID_-0.604_29.896_2022_41,38.9262
ID_-0.604_29.896_2022_42,48.57197
ID_-0.604_29.896_2022_43,46.992737
ID_-0.604_29.896_2022_44,27.370047
ID_-0.604_29.896_2022_45,49.3299
ID_-0.604_29.896_2022_46,69.9719
ID_-0.604_29.896_2022_47,79.15785
ID_-0.604_29.896_2022_48,85.139725
ID_-0.615_30.885_2022_00,79.37916
ID_-0.615_30.885_2022_01,76.555534
ID_-0.615_30.885_2022_02,72.62186
ID_-0.615_30.885_2022_03,94.472466
ID_-0.615_30.885_2022_04,95.19186
ID_-0.615_30.885_2022_05,104.82587
ID_-0.615_30.885_2022_06,59.564762
ID_-0.615_30.885_2022_07,65.26782
ID_-0.615_30.885_2022_08,70.92048
ID_-0.615_30.885_2022_09,87.5712
ID_-0.615_30.885_2022_10,53.70016
ID_-0.615_30.885_2022_11,104.23343
ID_-0.615_30.885_2022_12,82.840294
ID_-0.615_30.885_2022_13,109.17914
ID_-0.615_30.885_2022_14,90.715744
ID_-0.615_30.885_2022_15,97.036644
ID_-0.615_30.885_2022_16,90.16456
ID_-0.615_30.885_2022_17,65.78388
ID_-0.615_30.885_2022_18,109.19382
ID_-0.615_30.885_2022_19,66.90365
ID_-0.615_30.885_2022_20,58.819897
ID_-0.615_30.885_2022_21,98.74078
ID_-0.615_30.885_2022_22,80.283516
ID_-0.615_30.885_2022_23,97.15696
ID_-0.615_30.885_2022_24,68.719864
ID_-0.615_30.885_2022_25,15.73464
ID_-0.615_30.885_2022_26,84.62509
ID_-0.615_30.885_2022_27,61.879074
ID_-0.615_30.885_2022_28,42.89347
ID_-0.615_30.885_2022_29,74.32172
ID_-0.615_30.885_2022_30,57.37058
ID_-0.615_30.885_2022_31,59.811874
ID_-0.615_30.885_2022_32,65.11583
ID_-0.615_30.885_2022_33,89.26793
ID_-0.615_30.885_2022_34,73.7056
ID_-0.615_30.885_2022_35,69.99953
ID_-0.615_30.885_2022_36,120.32959
ID_-0.615_30.885_2022_37,80.768715
ID_-0.615_30.885_2022_38,91.49017
ID_-0.615_30.885_2022_39,66.93084
ID_-0.615_30.885_2022_40,92.60493
ID_-0.615_30.885_2022_41,53.784073
ID_-0.615_30.885_2022_42,88.691216
ID_-0.615_30.885_2022_43,101.322075
ID_-0.615_30.885_2022_44,98.17712
ID_-0.615_30.885_2022_45,78.74418
ID_-0.615_30.885_2022_46,92.3727
ID_-0.615_30.885_2022_47,98.4695
ID_-0.615_30.885_2022_48,87.15331
ID_-0.627_29.773_2022_00,32.814037
ID_-0.627_29.773_2022_01,67.11653
ID_-0.627_29.773_2022_02,50.378902
ID_-0.627_29.773_2022_03,79.14278
ID_-0.627_29.773_2022_04,45.0809
ID_-0.627_29.773_2022_05,61.443954
ID_-0.627_29.773_2022_06,53.647663
ID_-0.627_29.773_2022_07,37.092377
ID_-0.627_29.773_2022_08,49.923054
ID_-0.627_29.773_2022_09,68.0714
ID_-0.627_29.773_2022_10,55.209633
ID_-0.627_29.773_2022_11,78.62311
ID_-0.627_29.773_2022_12,108.2267
ID_-0.627_29.773_2022_13,87.81332
ID_-0.627_29.773_2022_14,87.10423
ID_-0.627_29.773_2022_15,82.92649
ID_-0.627_29.773_2022_16,87.468666
ID_-0.627_29.773_2022_17,52.27831
ID_-0.627_29.773_2022_18,84.5326
ID_-0.627_29.773_2022_19,81.86438
ID_-0.627_29.773_2022_20,83.43567
ID_-0.627_29.773_2022_21,37.22018
ID_-0.627_29.773_2022_22,73.9981
ID_-0.627_29.773_2022_23,54.596558
ID_-0.627_29.773_2022_24,95.46666
ID_-0.627_29.773_2022_25,77.273315
ID_-0.627_29.773_2022_26,76.46461
ID_-0.627_29.773_2022_27,87.164635
ID_-0.627_29.773_2022_28,62.404938
ID_-0.627_29.773_2022_29,60.028435
ID_-0.627_29.773_2022_30,100.48335
ID_-0.627_29.773_2022_31,69.61073
ID_-0.627_29.773_2022_32,71.47102
ID_-0.627_29.773_2022_33,78.28481
ID_-0.627_29.773_2022_34,70.58173
ID_-0.627_29.773_2022_35,89.08914
ID_-0.627_29.773_2022_36,120.83132
ID_-0.627_29.773_2022_37,64.94657
ID_-0.627_29.773_2022_38,41.58545
ID_-0.627_29.773_2022_39,105.68152
ID_-0.627_29.773_2022_40,72.769905
ID_-0.627_29.773_2022_41,75.37934
ID_-0.627_29.773_2022_42,91.558525
ID_-0.627_29.773_2022_43,96.20117
ID_-0.627_29.773_2022_44,122.24463
ID_-0.627_29.773_2022_45,102.12204
ID_-0.627_29.773_2022_46,61.85338
ID_-0.627_29.773_2022_47,86.386
ID_-0.627_29.773_2022_48,124.82617
ID_-0.637_30.763_2022_00,76.18562
ID_-0.637_30.763_2022_01,57.630062
ID_-0.637_30.763_2022_02,67.625656
ID_-0.637_30.763_2022_03,107.10461
ID_-0.637_30.763_2022_04,57.74718
ID_-0.637_30.763_2022_05,66.88114
ID_-0.637_30.763_2022_06,82.455086
ID_-0.637_30.763_2022_07,71.10281
ID_-0.637_30.763_2022_08,74.66294
ID_-0.637_30.763_2022_09,84.40276
ID_-0.637_30.763_2022_10,78.29099
ID_-0.637_30.763_2022_11,97.655914
ID_-0.637_30.763_2022_12,97.78642
ID_-0.637_30.763_2022_13,89.905525
ID_-0.637_30.763_2022_14,90.20001
ID_-0.637_30.763_2022_15,98.730965
ID_-0.637_30.763_2022_16,108.29641
ID_-0.637_30.763_2022_17,104.90177
ID_-0.637_30.763_2022_18,96.12368
ID_-0.637_30.763_2022_19,104.02213
ID_-0.637_30.763_2022_20,58.593822
ID_-0.637_30.763_2022_21,70.83006
ID_-0.637_30.763_2022_22,67.452995
ID_-0.637_30.763_2022_23,71.6303
ID_-0.637_30.763_2022_24,71.65171
ID_-0.637_30.763_2022_25,75.25454
ID_-0.637_30.763_2022_26,89.728676
ID_-0.637_30.763_2022_27,73.54016
ID_-0.637_30.763_2022_28,89.46637
ID_-0.637_30.763_2022_29,89.44482
ID_-0.637_30.763_2022_30,78.50227
ID_-0.637_30.763_2022_31,76.76216
ID_-0.637_30.763_2022_32,36.439922
ID_-0.637_30.763_2022_33,81.896774
ID_-0.637_30.763_2022_34,71.09475
ID_-0.637_30.763_2022_35,77.43658
ID_-0.637_30.763_2022_36,98.56548
ID_-0.637_30.763_2022_37,54.687122
ID_-0.637_30.763_2022_38,93.59004
ID_-0.637_30.763_2022_39,92.87781
ID_-0.637_30.763_2022_40,90.64016
ID_-0.637_30.763_2022_41,85.096504
ID_-0.637_30.763_2022_42,62.581554
ID_-0.637_30.763_2022_43,51.501156
ID_-0.637_30.763_2022_44,72.03924
ID_-0.637_30.763_2022_45,71.88505
ID_-0.637_30.763_2022_46,48.16455
ID_-0.637_30.763_2022_47,92.28221
ID_-0.637_30.763_2022_48,87.81433
ID_-0.653_30.447_2022_00,65.88863
ID_-0.653_30.447_2022_01,72.64625
ID_-0.653_30.447_2022_02,54.92445
ID_-0.653_30.447_2022_03,33.806515
ID_-0.653_30.447_2022_04,60.27898
ID_-0.653_30.447_2022_05,91.60364
ID_-0.653_30.447_2022_06,68.801544
ID_-0.653_30.447_2022_07,80.60756
ID_-0.653_30.447_2022_08,63.457977
ID_-0.653_30.447_2022_09,74.860664
ID_-0.653_30.447_2022_10,80.96843
ID_-0.653_30.447_2022_11,90.67008
ID_-0.653_30.447_2022_12,86.12016
ID_-0.653_30.447_2022_13,88.167175
ID_-0.653_30.447_2022_14,87.37534
ID_-0.653_30.447_2022_15,63.809204
ID_-0.653_30.447_2022_16,105.165955
ID_-0.653_30.447_2022_17,89.87345
ID_-0.653_30.447_2022_18,79.25628
ID_-0.653_30.447_2022_19,77.4684
ID_-0.653_30.447_2022_20,60.37642
ID_-0.653_30.447_2022_21,33.869884
ID_-0.653_30.447_2022_22,74.527916
ID_-0.653_30.447_2022_23,39.74768
ID_-0.653_30.447_2022_24,100.9143
ID_-0.653_30.447_2022_25,63.431286
ID_-0.653_30.447_2022_26,72.308655
ID_-0.653_30.447_2022_27,65.22616
ID_-0.653_30.447_2022_28,75.648254
ID_-0.653_30.447_2022_29,52.955635
ID_-0.653_30.447_2022_30,73.47448
ID_-0.653_30.447_2022_31,50.607716
ID_-0.653_30.447_2022_32,52.739464
ID_-0.653_30.447_2022_33,54.1178
ID_-0.653_30.447_2022_34,59.114285
ID_-0.653_30.447_2022_35,71.064705
ID_-0.653_30.447_2022_36,92.631004
ID_-0.653_30.447_2022_37,52.416
ID_-0.653_30.447_2022_38,85.440704
ID_-0.653_30.447_2022_39,85.72948
ID_-0.653_30.447_2022_40,56.19964
ID_-0.653_30.447_2022_41,58.376297
ID_-0.653_30.447_2022_42,71.33262
ID_-0.653_30.447_2022_43,53.89929
ID_-0.653_30.447_2022_44,43.328743
ID_-0.653_30.447_2022_45,76.75686
ID_-0.653_30.447_2022_46,83.78833
ID_-0.653_30.447_2022_47,64.868546
ID_-0.653_30.447_2022_48,65.15995
ID_-0.659_30.341_2022_00,39.22125
ID_-0.659_30.341_2022_01,91.76391
ID_-0.659_30.341_2022_02,44.36813
ID_-0.659_30.341_2022_03,43.02741
ID_-0.659_30.341_2022_04,55.49328
ID_-0.659_30.341_2022_05,93.29626
ID_-0.659_30.341_2022_06,82.03721
ID_-0.659_30.341_2022_07,80.19522
ID_-0.659_30.341_2022_08,69.60287
ID_-0.659_30.341_2022_09,82.76918
ID_-0.659_30.341_2022_10,84.31087
ID_-0.659_30.341_2022_11,97.28191
ID_-0.659_30.341_2022_12,97.81317
ID_-0.659_30.341_2022_13,108.73505
ID_-0.659_30.341_2022_14,103.97415
ID_-0.659_30.341_2022_15,120.1205
ID_-0.659_30.341_2022_16,117.446205
ID_-0.659_30.341_2022_17,119.80031
ID_-0.659_30.341_2022_18,111.12197
ID_-0.659_30.341_2022_19,104.569595
ID_-0.659_30.341_2022_20,78.78747
ID_-0.659_30.341_2022_21,98.401596
ID_-0.659_30.341_2022_22,116.90404
ID_-0.659_30.341_2022_23,105.46664
ID_-0.659_30.341_2022_24,106.933426
ID_-0.659_30.341_2022_25,110.28661
ID_-0.659_30.341_2022_26,124.66971
ID_-0.659_30.341_2022_27,78.98491
ID_-0.659_30.341_2022_28,101.341095
ID_-0.659_30.341_2022_29,54.454395
ID_-0.659_30.341_2022_30,43.597298
ID_-0.659_30.341_2022_31,74.3962
ID_-0.659_30.341_2022_32,66.25753
ID_-0.659_30.341_2022_33,58.035862
ID_-0.659_30.341_2022_34,74.08816
ID_-0.659_30.341_2022_35,82.99607
ID_-0.659_30.341_2022_36,96.88563
ID_-0.659_30.341_2022_37,72.192444
ID_-0.659_30.341_2022_38,58.37116
ID_-0.659_30.341_2022_39,69.729
ID_-0.659_30.341_2022_40,35.406113
ID_-0.659_30.341_2022_41,64.124405
ID_-0.659_30.341_2022_42,80.58577
ID_-0.659_30.341_2022_43,60.200603
ID_-0.659_30.341_2022_44,41.90077
ID_-0.659_30.341_2022_45,74.436806
ID_-0.659_30.341_2022_46,72.16332
ID_-0.659_30.341_2022_47,72.26149
ID_-0.659_30.341_2022_48,62.802994
ID_-0.667_30.433_2022_00,40.743484
ID_-0.667_30.433_2022_01,38.052357
ID_-0.667_30.433_2022_02,69.54953
ID_-0.667_30.433_2022_03,69.116486
ID_-0.667_30.433_2022_04,44.644894
ID_-0.667_30.433_2022_05,79.698975
ID_-0.667_30.433_2022_06,93.424126
ID_-0.667_30.433_2022_07,74.283
ID_-0.667_30.433_2022_08,74.92979
ID_-0.667_30.433_2022_09,81.630844
ID_-0.667_30.433_2022_10,80.82714
ID_-0.667_30.433_2022_11,102.392426
ID_-0.667_30.433_2022_12,85.24508
ID_-0.667_30.433_2022_13,99.700905
ID_-0.667_30.433_2022_14,86.9769
ID_-0.667_30.433_2022_15,98.719604
ID_-0.667_30.433_2022_16,109.49438
ID_-0.667_30.433_2022_17,123.55701
ID_-0.667_30.433_2022_18,116.14785
ID_-0.667_30.433_2022_19,113.462524
ID_-0.667_30.433_2022_20,90.47852
ID_-0.667_30.433_2022_21,93.57438
ID_-0.667_30.433_2022_22,117.211716
ID_-0.667_30.433_2022_23,88.945915
ID_-0.667_30.433_2022_24,122.68762
ID_-0.667_30.433_2022_25,74.00609
ID_-0.667_30.433_2022_26,106.51993
ID_-0.667_30.433_2022_27,61.76471
ID_-0.667_30.433_2022_28,88.84404
ID_-0.667_30.433_2022_29,61.70834
ID_-0.667_30.433_2022_30,69.011375
ID_-0.667_30.433_2022_31,51.179558
ID_-0.667_30.433_2022_32,66.403984
ID_-0.667_30.433_2022_33,52.56894
ID_-0.667_30.433_2022_34,66.50472
ID_-0.667_30.433_2022_35,81.77455
ID_-0.667_30.433_2022_36,89.21766
ID_-0.667_30.433_2022_37,31.161524
ID_-0.667_30.433_2022_38,38.669247
ID_-0.667_30.433_2022_39,67.006584
ID_-0.667_30.433_2022_40,80.23323
ID_-0.667_30.433_2022_41,46.71394
ID_-0.667_30.433_2022_42,44.87745
ID_-0.667_30.433_2022_43,35.053974
ID_-0.667_30.433_2022_44,53.214264
ID_-0.667_30.433_2022_45,69.18811
ID_-0.667_30.433_2022_46,65.53836
ID_-0.667_30.433_2022_47,72.905235
ID_-0.667_30.433_2022_48,69.45511
ID_-0.677_29.623_2022_00,77.214294
ID_-0.677_29.623_2022_01,73.85467
ID_-0.677_29.623_2022_02,55.212933
ID_-0.677_29.623_2022_03,66.92094
ID_-0.677_29.623_2022_04,56.910908
ID_-0.677_29.623_2022_05,45.396484
ID_-0.677_29.623_2022_06,32.486954
ID_-0.677_29.623_2022_07,69.38624
ID_-0.677_29.623_2022_08,-7.777117
ID_-0.677_29.623_2022_09,44.62325
ID_-0.677_29.623_2022_10,36.387268
ID_-0.677_29.623_2022_11,30.38666
ID_-0.677_29.623_2022_12,68.99043
ID_-0.677_29.623_2022_13,73.535446
ID_-0.677_29.623_2022_14,64.30808
ID_-0.677_29.623_2022_15,86.23823
ID_-0.677_29.623_2022_16,84.17495
ID_-0.677_29.623_2022_17,74.51764
ID_-0.677_29.623_2022_18,83.41755
ID_-0.677_29.623_2022_19,62.45283
ID_-0.677_29.623_2022_20,73.15754
ID_-0.677_29.623_2022_21,31.365328
ID_-0.677_29.623_2022_22,81.414
ID_-0.677_29.623_2022_23,83.03555
ID_-0.677_29.623_2022_24,78.06016
ID_-0.677_29.623_2022_25,48.281555
ID_-0.677_29.623_2022_26,60.710827
ID_-0.677_29.623_2022_27,59.521194
ID_-0.677_29.623_2022_28,39.699516
ID_-0.677_29.623_2022_29,15.23049
ID_-0.677_29.623_2022_30,79.08204
ID_-0.677_29.623_2022_31,76.23812
ID_-0.677_29.623_2022_32,46.393543
ID_-0.677_29.623_2022_33,83.26491
ID_-0.677_29.623_2022_34,56.20635
ID_-0.677_29.623_2022_35,107.78232
ID_-0.677_29.623_2022_36,72.18501
ID_-0.677_29.623_2022_37,22.960104
ID_-0.677_29.623_2022_38,81.454124
ID_-0.677_29.623_2022_39,84.71348
ID_-0.677_29.623_2022_40,65.87127
ID_-0.677_29.623_2022_41,53.571632
ID_-0.677_29.623_2022_42,66.2826
ID_-0.677_29.623_2022_43,92.35737
ID_-0.677_29.623_2022_44,61.16207
ID_-0.677_29.623_2022_45,68.6895
